,date,MT_330,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
1281,2014-11-11 06:00:00,62.753125,60.8,46.4,59.01,190.00,9.00,0.0,29.47,6.21,60.8
1282,2014-11-11 07:00:00,92.7859375,59.0,44.6,58.77,200.00,7.00,0.0,29.47,6.21,59.0
1283,2014-11-11 08:00:00,82.4375,57.2,44.6,62.69,150.00,3.00,0.0,29.47,6.21,57.2
1284,2014-11-11 09:00:00,102.6984375,57.2,44.6,62.69,140.00,3.00,0.0,29.47,6.21,57.2
1285,2014-11-11 10:00:00,106.1453125,55.4,44.6,66.91,140.00,4.00,0.0,29.47,6.21,55.4
1286,2014-11-11 11:00:00,110.0640625,51.8,44.6,76.34,90.00,3.00,0.0,29.47,6.21,51.8
1287,2014-11-11 12:00:00,103.79375,51.8,46.4,81.74,0,3.00,0.0,29.47,6.21,51.8
1288,2014-11-11 13:00:00,106.615625,53.6,48.2,81.87,190.00,4.00,0.0,29.47,6.21,53.6
1289,2014-11-11 14:00:00,106.3015625,55.4,46.4,71.64,200.00,8.00,0.0,29.47,6.21,55.4
1290,2014-11-11 15:00:00,100.975,53.6,42.8,66.7,200.00,9.00,0.0,29.47,6.21,53.6
1291,2014-11-11 16:00:00,101.2890625,53.6,42.8,66.7,180.00,9.00,0.0,29.47,6.21,53.6
1292,2014-11-11 17:00:00,102.696875,51.8,44.6,76.34,160.00,8.00,0.0,29.47,6.21,51.8
1293,2014-11-11 18:00:00,110.3765625,51.8,46.4,81.74,160.00,9.00,0.0,29.47,6.21,51.8
1294,2014-11-11 19:00:00,108.9671875,51.8,46.4,81.74,160.00,9.00,0.0,29.47,6.21,51.8
1295,2014-11-11 20:00:00,109.59375,51.8,44.6,76.34,180.00,10.00,0.0,29.47,6.21,51.8
1296,2014-11-11 21:00:00,112.1015625,51.8,46.4,81.74,180.00,8.00,0.0,29.5,6.21,51.8
1297,2014-11-11 22:00:00,80.37812499999998,51.8,46.4,81.74,180.00,8.00,0.0,29.5,6.21,51.8
1298,2014-11-11 23:00:00,47.9,51.8,46.4,81.74,190.00,7.00,0.0,29.53,6.21,51.8
1299,2014-11-12 00:00:00,49.1484375,51.8,46.4,81.74,190.00,12.00,0.0,29.56,6.21,51.8
1300,2014-11-12 01:00:00,48.9921875,53.6,46.4,76.5,200.00,12.00,0.0,29.56,6.21,53.6
1301,2014-11-12 02:00:00,48.8375,55.4,46.4,71.64,200.00,10.00,0.0,29.59,6.21,55.4
1302,2014-11-12 03:00:00,53.5265625,57.2,46.4,67.12,210.00,11.00,0.0,29.59,6.21,57.2
1303,2014-11-12 04:00:00,50.3984375,57.2,46.4,67.12,210.00,9.00,0.0,29.62,6.21,57.2
1304,2014-11-12 05:00:00,51.65,57.2,44.6,62.69,230.00,11.00,0.0,29.62,6.21,57.2
1305,2014-11-12 06:00:00,59.9375,57.2,46.4,67.12,240.00,8.00,0.0,29.62,6.21,57.2
1306,2014-11-12 07:00:00,101.2875,57.2,44.6,62.69,220.00,7.00,0.0,29.65,6.21,57.2
1307,2014-11-12 08:00:00,80.0453125,55.4,42.8,62.46,230.00,7.00,0.0,29.68,6.21,55.4
1308,2014-11-12 09:00:00,101.2890625,53.6,44.6,71.45,200.00,5.00,0.0,29.68,6.21,53.6
1309,2014-11-12 10:00:00,109.1234375,50.0,42.8,76.18,170.00,6.00,0.0,29.71,6.21,47.21
1310,2014-11-12 11:00:00,106.303125,50.0,42.8,76.18,170.00,5.00,0.0,29.74,6.21,47.77
1311,2014-11-12 12:00:00,106.9296875,48.2,41.0,76.01,170.00,4.00,0.0,29.74,6.21,46.34
1312,2014-11-12 13:00:00,104.890625,44.6,41.0,87.09,120.00,3.00,0.0,29.77,6.21,43.09
1313,2014-11-12 14:00:00,107.8703125,46.4,42.8,87.19,140.00,6.00,0.0,29.77,6.21,42.87
1314,2014-11-12 15:00:00,103.9515625,42.8,41.0,93.3,130.00,4.00,0.0,29.8,6.21,40.03
1315,2014-11-12 16:00:00,107.24375,42.8,39.2,86.99,120.00,3.00,0.0,29.8,6.21,41.03
1316,2014-11-12 17:00:00,107.7140625,42.8,42.8,100.0,0,1.00,0.0,29.8,6.21,42.8
1317,2014-11-12 18:00:00,118.6828125,42.8,41.0,93.3,140.00,3.00,0.0,29.8,6.21,41.03
1318,2014-11-12 19:00:00,114.296875,42.8,41.0,93.3,160.00,3.00,0.0,29.8,6.21,41.03
1319,2014-11-12 20:00:00,113.98125,42.8,42.8,100.0,130.00,4.00,0.0,29.8,6.21,40.03
1320,2014-11-12 21:00:00,117.74375,46.4,46.4,100.0,150.00,6.00,0.0,29.8,4.97,42.87
1321,2014-11-12 22:00:00,86.6375,46.4,46.4,100.0,150.00,6.00,0.0,29.8,4.35,42.87
1322,2014-11-12 23:00:00,54.1515625,46.4,44.6,93.4,160.00,7.00,0.0,29.8,6.21,42.33
1323,2014-11-13 00:00:00,54.621875,48.2,46.4,93.45,170.00,6.00,0.0,29.83,6.21,45.04
1324,2014-11-13 01:00:00,51.9625,50.0,44.6,81.61,160.00,9.00,0.0,29.83,6.21,45.9
1325,2014-11-13 02:00:00,52.5890625,50.0,46.4,87.37,160.00,8.00,0.0,29.8,6.21,46.29
1326,2014-11-13 03:00:00,57.28125,53.6,46.4,76.5,160.00,9.00,0.0,29.8,6.21,53.6
1327,2014-11-13 04:00:00,56.5,57.2,46.4,67.12,160.00,13.00,0.0,29.77,6.21,57.2
1328,2014-11-13 05:00:00,56.1859375,57.2,48.2,71.83,170.00,11.00,0.0,29.77,6.21,57.2
1329,2014-11-13 06:00:00,66.6625,59.0,46.4,62.92,160.00,14.00,0.0,29.77,6.21,59.0
1330,2014-11-13 07:00:00,103.953125,57.2,46.4,67.12,160.00,11.00,0.0,29.77,6.21,57.2
1331,2014-11-13 08:00:00,86.2,55.4,46.4,71.64,150.00,9.00,0.0,29.77,6.21,55.4
1332,2014-11-13 09:00:00,102.2265625,55.4,46.4,71.64,130.00,8.00,0.0,29.77,6.21,55.4
1333,2014-11-13 10:00:00,110.221875,53.6,44.6,71.45,140.00,8.00,0.0,29.77,6.21,53.6
1334,2014-11-13 11:00:00,109.90625,53.6,46.4,76.5,120.00,7.00,0.0,29.74,6.21,53.6
1335,2014-11-13 12:00:00,111.7875,51.8,44.6,76.34,100.00,8.00,0.0,29.74,6.21,51.8
1336,2014-11-13 13:00:00,108.340625,51.8,44.6,76.34,140.00,5.00,0.0,29.74,6.21,51.8
1337,2014-11-13 14:00:00,104.421875,50.0,44.6,81.61,140.00,7.00,0.0,29.74,6.21,46.72
1338,2014-11-13 15:00:00,108.965625,48.2,44.6,87.28,130.00,6.00,0.0,29.71,6.21,45.04
1339,2014-11-13 16:00:00,106.4609375,50.0,42.8,76.18,120.00,8.00,0.0,29.71,6.21,46.29
1340,2014-11-13 17:00:00,112.728125,48.2,42.8,81.47,130.00,7.00,0.0,29.68,6.21,44.53
1341,2014-11-13 18:00:00,118.6828125,48.2,42.8,81.47,130.00,7.00,0.0,29.65,6.21,44.53
1342,2014-11-13 19:00:00,114.453125,48.2,42.8,81.47,120.00,6.00,0.0,29.65,6.21,45.04
1343,2014-11-13 20:00:00,116.803125,48.2,42.8,81.47,120.00,8.00,0.0,29.62,6.21,44.07
1344,2014-11-13 21:00:00,118.996875,50.0,42.8,76.18,130.00,5.00,0.0,29.62,6.21,47.77
1345,2014-11-13 22:00:00,84.4484375,48.2,42.8,81.47,110.00,8.00,0.0,29.59,6.21,44.07
1346,2014-11-13 23:00:00,50.8703125,48.2,42.8,81.47,160.00,7.00,0.0,29.62,6.21,44.53
1347,2014-11-14 00:00:00,51.3375,50.0,42.8,76.18,170.00,10.00,0.0,29.62,6.21,45.54
1348,2014-11-14 01:00:00,48.36875,50.0,44.6,81.61,180.00,7.00,0.0,29.62,6.21,46.72
1349,2014-11-14 02:00:00,48.9921875,50.0,46.4,87.37,190.00,5.00,0.0,29.65,6.21,47.77
1350,2014-11-14 03:00:00,54.621875,50.0,48.2,93.5,190.00,5.00,0.0,29.65,4.97,47.77
1351,2014-11-14 04:00:00,51.65,50.0,48.2,93.5,200.00,6.00,0.0,29.65,6.21,47.21
1352,2014-11-14 05:00:00,48.9921875,51.8,50.0,93.55,190.00,6.00,0.0,29.65,6.21,51.8
1353,2014-11-14 06:00:00,59.1578125,51.8,50.0,93.55,190.00,5.00,0.0,29.62,6.21,51.8
1354,2014-11-14 07:00:00,95.9578125,51.8,50.0,93.55,180.00,5.00,0.0,29.62,6.21,51.8
1355,2014-11-14 08:00:00,84.0078125,51.8,50.0,93.55,170.00,7.00,0.0,29.62,6.21,51.8
1356,2014-11-14 09:00:00,102.853125,51.8,50.0,93.55,170.00,8.00,0.0,29.62,6.21,51.8
1357,2014-11-14 10:00:00,106.3046875,51.8,50.0,93.55,140.00,6.00,0.0,29.62,6.21,51.8
1358,2014-11-14 11:00:00,103.6390625,51.8,50.0,93.55,120.00,3.00,0.0,29.62,4.97,51.8
1359,2014-11-14 12:00:00,105.0484375,51.8,50.0,93.55,160.00,3.00,0.0,29.65,5.59,51.8
1360,2014-11-14 13:00:00,107.4,51.8,50.0,93.55,130.00,3.00,0.0,29.62,4.97,51.8
1361,2014-11-14 14:00:00,97.684375,51.8,50.0,93.55,170.00,4.00,0.0,29.62,6.21,51.8
1362,2014-11-14 15:00:00,98.6234375,51.8,50.0,93.55,0.00,0.00,0.0,29.62,4.35,51.8
1363,2014-11-14 16:00:00,104.7359375,51.8,50.0,93.55,110.00,3.00,0.0,29.59,3.11,51.8
1364,2014-11-14 17:00:00,104.4234375,51.8,50.0,93.55,0.00,0.00,0.0,29.59,2.98,51.8
1365,2014-11-14 18:00:00,111.9453125,50.0,50.0,100.0,0.00,0.00,0.0,29.59,1.3,50.0
1366,2014-11-14 19:00:00,113.9828125,50.0,50.0,100.0,240.00,1.00,0.0,29.56,1.06,50.0
1367,2014-11-14 20:00:00,110.0640625,50.0,50.0,100.0,220.00,5.00,0.0,29.56,1.3,47.77
1368,2014-11-14 21:00:00,110.378125,50.0,50.0,100.0,140.00,2.00,0.0,29.56,2.11,50.0
1369,2014-11-14 22:00:00,80.21875,51.8,50.0,93.55,180.00,6.00,0.0,29.59,6.21,51.8
1370,2014-11-14 23:00:00,45.7078125,50.0,50.0,100.0,190.00,6.00,0.0,29.59,4.35,47.21
1371,2014-11-15 00:00:00,45.2390625,50.0,50.0,100.0,180.00,6.00,0.0,29.59,6.21,47.21
1372,2014-11-15 01:00:00,43.83125,51.8,48.2,87.47,190.00,7.00,0.0,29.59,6.21,51.8
1373,2014-11-15 02:00:00,42.7375,51.8,48.2,87.47,190.00,7.00,0.0,29.59,6.21,51.8
1374,2014-11-15 03:00:00,46.803125,51.8,48.2,87.47,210.00,5.00,0.0,29.59,6.21,51.8
1375,2014-11-15 04:00:00,45.084375,53.6,48.2,81.87,170.00,8.00,0.0,29.59,6.21,53.6
1376,2014-11-15 05:00:00,44.6140625,53.6,48.2,81.87,180.00,6.00,0.0,29.56,6.21,53.6
1377,2014-11-15 06:00:00,54.1515625,53.6,48.2,81.87,140.00,7.00,0.0,29.56,6.21,53.6
1378,2014-11-15 07:00:00,88.24374999999999,53.6,48.2,81.87,150.00,9.00,0.0,29.56,6.21,53.6
1379,2014-11-15 08:00:00,74.6828125,51.8,48.2,87.47,150.00,8.00,0.0,29.56,6.21,51.8
1380,2014-11-15 09:00:00,96.8984375,50.0,46.4,87.37,140.00,4.00,0.0,29.56,6.21,48.44
1381,2014-11-15 10:00:00,105.8328125,50.0,46.4,87.37,140.00,5.00,0.0,29.56,6.21,47.77
1382,2014-11-15 11:00:00,102.8546875,48.2,46.4,93.45,130.00,4.00,0.0,29.56,6.21,46.34
1383,2014-11-15 12:00:00,103.953125,50.0,48.2,93.5,180.00,6.00,0.0,29.56,6.21,47.21
1384,2014-11-15 13:00:00,103.0125,48.2,46.4,93.45,150.00,3.00,0.0,29.56,6.21,47.21
1385,2014-11-15 14:00:00,103.48125000000002,50.0,46.4,87.37,160.00,5.00,0.0,29.53,6.21,47.77
1386,2014-11-15 15:00:00,104.7359375,50.0,48.2,93.5,170.00,7.00,0.0,29.53,6.21,46.72
1387,2014-11-15 16:00:00,98.6234375,50.0,48.2,93.5,170.00,6.00,0.0,29.53,6.21,47.21
1388,2014-11-15 17:00:00,106.459375,48.2,46.4,93.45,140.00,5.00,0.0,29.53,6.21,45.63
1389,2014-11-15 18:00:00,110.375,46.4,44.6,93.4,170.00,4.00,0.0,29.53,6.21,44.24
1390,2014-11-15 19:00:00,113.353125,46.4,44.6,93.4,110.00,3.00,0.0,29.5,6.21,45.15
1391,2014-11-15 20:00:00,108.4953125,48.2,46.4,93.45,150.00,4.00,0.0,29.5,6.21,46.34
1392,2014-11-15 21:00:00,111.31875,48.2,46.4,93.45,160.00,6.00,0.0,29.5,6.21,45.04
1393,2014-11-15 22:00:00,81.63125,48.2,46.4,93.45,170.00,8.00,0.0,29.5,6.21,44.07
1394,2014-11-15 23:00:00,46.021875,48.2,46.4,93.45,160.00,5.00,0.0,29.5,6.21,45.63
1395,2014-11-16 00:00:00,43.9875,48.2,46.4,93.45,150.00,6.00,0.0,29.5,6.21,45.04
1396,2014-11-16 01:00:00,43.51875,50.0,46.4,87.37,150.00,8.00,0.0,29.5,6.21,46.29
1397,2014-11-16 02:00:00,44.45625,50.0,46.4,87.37,150.00,7.00,0.0,29.5,6.21,46.72
1398,2014-11-16 03:00:00,47.5859375,50.0,46.4,87.37,170.00,9.00,0.0,29.5,6.21,45.9
1399,2014-11-16 04:00:00,45.865625,51.8,46.4,81.74,150.00,7.00,0.0,29.47,6.21,51.8
1400,2014-11-16 05:00:00,44.3,51.8,46.4,81.74,170.00,8.00,0.0,29.44,6.21,51.8
1401,2014-11-16 06:00:00,54.934375,51.8,46.4,81.74,120.00,7.00,0.0,29.44,6.21,51.8
1402,2014-11-16 07:00:00,91.490625,50.0,46.4,87.37,80.00,3.00,0.0,29.44,3.73,49.27
1403,2014-11-16 08:00:00,73.2734375,48.2,46.4,93.45,70.00,3.00,0.0,29.44,6.21,47.21
1404,2014-11-16 09:00:00,94.3921875,48.2,46.4,93.45,60.00,3.00,0.0,29.44,6.21,47.21
1405,2014-11-16 10:00:00,104.73749999999998,48.2,46.4,93.45,0,2.00,0.0,29.44,6.21,48.2
1406,2014-11-16 11:00:00,109.4359375,48.2,46.4,93.45,310.00,2.00,0.0,29.47,6.21,48.2
1407,2014-11-16 12:00:00,103.16875,48.2,46.4,93.45,260.00,3.00,0.0,29.47,3.73,47.21
1408,2014-11-16 13:00:00,103.9515625,48.2,46.4,93.45,260.00,3.00,0.0,29.47,3.73,47.21
1409,2014-11-16 14:00:00,104.421875,48.2,46.4,93.45,270.00,4.00,0.0,29.47,3.11,46.34
1410,2014-11-16 15:00:00,106.6171875,48.2,46.4,93.45,250.00,5.00,0.0,29.5,5.59,45.63
1411,2014-11-16 16:00:00,103.7953125,48.2,44.6,87.28,260.00,3.00,0.0,29.5,6.21,47.21
1412,2014-11-16 17:00:00,102.54375,46.4,44.6,93.4,230.00,3.00,0.0,29.5,6.21,45.15
1413,2014-11-16 18:00:00,105.51875,48.2,44.6,87.28,240.00,3.00,0.0,29.5,6.21,47.21
1414,2014-11-16 19:00:00,106.771875,48.2,44.6,87.28,220.00,3.00,0.0,29.5,6.21,47.21
1415,2014-11-16 20:00:00,105.83124999999998,46.4,44.6,93.4,210.00,3.00,0.0,29.53,6.21,45.15
1416,2014-11-16 21:00:00,109.5921875,48.2,44.6,87.28,210.00,3.00,0.0,29.53,6.21,47.21
1417,2014-11-16 22:00:00,81.47343749999999,46.4,44.6,93.4,170.00,5.00,0.0,29.53,6.21,43.5
1418,2014-11-16 23:00:00,45.5515625,48.2,44.6,87.28,170.00,6.00,0.0,29.53,6.21,45.04
1419,2014-11-17 00:00:00,43.51875,48.2,44.6,87.28,200.00,5.00,0.0,29.56,6.21,45.63
1420,2014-11-17 01:00:00,43.675,48.2,44.6,87.28,220.00,6.00,0.0,29.56,6.21,45.04
1421,2014-11-17 02:00:00,42.425,50.0,44.6,81.61,200.00,7.00,0.0,29.59,6.21,46.72
1422,2014-11-17 03:00:00,46.1765625,50.0,44.6,81.61,180.00,8.00,0.0,29.59,6.21,46.29
1423,2014-11-17 04:00:00,44.3015625,50.0,44.6,81.61,180.00,6.00,0.0,29.56,6.21,47.21
1424,2014-11-17 05:00:00,44.6140625,50.0,44.6,81.61,180.00,7.00,0.0,29.59,6.21,46.72
1425,2014-11-17 06:00:00,54.934375,50.0,46.4,87.37,170.00,5.00,0.0,29.59,6.21,47.77
1426,2014-11-17 07:00:00,88.98593749999999,50.0,46.4,87.37,190.00,6.00,0.0,29.59,6.21,47.21
1427,2014-11-17 08:00:00,74.5234375,48.2,44.6,87.28,150.00,5.00,0.0,29.62,6.21,45.63
1428,2014-11-17 09:00:00,94.70625,48.2,46.4,93.45,170.00,3.00,0.0,29.62,6.21,47.21
1429,2014-11-17 10:00:00,100.6609375,48.2,44.6,87.28,180.00,3.00,0.0,29.62,6.21,47.21
1430,2014-11-17 11:00:00,102.54375,48.2,46.4,93.45,170.00,5.00,0.0,29.65,6.21,45.63
1431,2014-11-17 12:00:00,103.796875,48.2,46.4,93.45,160.00,4.00,0.0,29.65,6.21,46.34
1432,2014-11-17 13:00:00,99.721875,46.4,46.4,100.0,150.00,4.00,0.0,29.68,6.21,44.24
1433,2014-11-17 14:00:00,100.9734375,48.2,46.4,93.45,130.00,4.00,0.0,29.68,4.35,46.34
1434,2014-11-17 15:00:00,100.3484375,48.2,46.4,93.45,140.00,5.00,0.0,29.68,6.21,45.63
1435,2014-11-17 16:00:00,99.7203125,48.2,46.4,93.45,130.00,5.00,0.0,29.68,6.21,45.63
1436,2014-11-17 17:00:00,109.59375,48.2,46.4,93.45,140.00,4.00,0.0,29.68,6.21,46.34
1437,2014-11-17 18:00:00,107.8703125,48.2,46.4,93.45,120.00,4.00,0.0,29.68,6.21,46.34
1438,2014-11-17 19:00:00,108.96875,48.2,46.4,93.45,110.00,3.00,0.0,29.68,5.59,47.21
1439,2014-11-17 20:00:00,109.121875,46.4,46.4,100.0,100.00,5.00,0.0,29.68,3.73,43.5
1440,2014-11-17 21:00:00,115.55,46.4,44.6,93.4,110.00,5.00,0.0,29.71,4.97,43.5
1441,2014-11-17 22:00:00,84.45,46.4,44.6,93.4,110.00,6.00,0.0,29.71,4.97,42.87
1442,2014-11-17 23:00:00,53.0578125,46.4,44.6,93.4,100.00,3.00,0.0,29.71,6.21,45.15
1443,2014-11-18 00:00:00,52.74375,46.4,46.4,100.0,80.00,4.00,0.0,29.74,4.35,44.24
1444,2014-11-18 01:00:00,51.49375,48.2,46.4,93.45,100.00,6.00,0.0,29.77,6.21,45.04
1445,2014-11-18 02:00:00,51.3359375,48.2,46.4,93.45,100.00,6.00,0.0,29.77,6.21,45.04
1446,2014-11-18 03:00:00,54.3109375,50.0,46.4,87.37,90.00,4.00,0.0,29.77,6.21,48.44
1447,2014-11-18 04:00:00,54.465625,50.0,46.4,87.37,70.00,6.00,0.0,29.77,6.21,47.21
1448,2014-11-18 05:00:00,51.3390625,51.8,46.4,81.74,80.00,6.00,0.0,29.77,6.21,51.8
1449,2014-11-18 06:00:00,56.0296875,50.0,44.6,81.61,60.00,5.00,0.0,29.77,6.21,47.77
1450,2014-11-18 07:00:00,87.1484375,50.0,44.6,81.61,60.00,4.00,0.0,29.8,6.21,48.44
1451,2014-11-18 08:00:00,80.24375,50.0,44.6,81.61,50.00,4.00,0.0,29.8,6.21,48.44
1452,2014-11-18 09:00:00,97.525,48.2,44.6,87.28,40.00,2.00,0.0,29.83,6.21,48.2
1453,2014-11-18 10:00:00,105.3640625,48.2,44.6,87.28,10.00,2.00,0.0,29.85,6.21,48.2
1454,2014-11-18 11:00:00,103.325,48.2,44.6,87.28,40.00,3.00,0.0,29.85,6.21,47.21
1455,2014-11-18 12:00:00,100.97187499999998,48.2,44.6,87.28,0,2.00,0.0,29.88,6.21,48.2
1456,2014-11-18 13:00:00,100.81875,46.4,44.6,93.4,20.00,2.00,0.0,29.88,6.21,46.4
1457,2014-11-18 14:00:00,97.525,46.4,44.6,93.4,30.00,3.00,0.0,29.88,6.21,45.15
1458,2014-11-18 15:00:00,100.346875,44.6,42.8,93.35,30.00,3.00,0.0,29.91,3.73,43.09
1459,2014-11-18 16:00:00,97.9984375,42.8,42.8,100.0,20.00,4.00,0.0,29.91,2.8,40.03
1460,2014-11-18 17:00:00,103.9515625,41.0,39.2,93.24,360.00,1.00,0.0,29.94,0.16,41.0
1461,2014-11-18 18:00:00,109.1234375,39.2,39.2,100.0,20.00,3.00,0.0,29.94,0.47,36.92
1462,2014-11-18 19:00:00,106.459375,39.2,37.4,93.19,0,2.00,0.0,29.97,0.28,39.2
1463,2014-11-18 20:00:00,108.0265625,37.4,37.4,100.0,20.00,3.00,0.0,29.97,0.62,34.86
1464,2014-11-18 21:00:00,113.98125,37.4,37.4,100.0,20.00,3.00,0.0,30.0,0.47,34.86
1465,2014-11-18 22:00:00,78.8109375,37.4,37.4,100.0,20.00,2.00,0.0,30.0,0.62,37.4
1466,2014-11-18 23:00:00,43.6765625,37.4,37.4,100.0,30.00,2.00,0.0,30.03,2.86,37.4
1467,2014-11-19 00:00:00,44.6125,39.2,37.4,93.19,40.00,3.00,0.0,30.06,5.59,36.92
1468,2014-11-19 01:00:00,43.36093749999999,41.0,39.2,93.24,0,2.00,0.0,30.09,6.21,41.0
1469,2014-11-19 02:00:00,43.83125,42.8,42.8,100.0,0,3.00,0.0,30.09,0.56,41.03
1470,2014-11-19 03:00:00,47.428125,44.6,44.6,100.0,100.00,3.00,0.0,30.09,0.31,43.09
1471,2014-11-19 04:00:00,46.178125,44.6,44.6,100.0,100.00,4.00,0.0,30.09,0.93,42.13
1472,2014-11-19 05:00:00,46.490625,44.6,44.6,100.0,0,3.00,0.0,30.12,3.73,43.09
1473,2014-11-19 06:00:00,57.28125,46.4,44.6,93.4,120.00,4.00,0.0,30.12,4.97,44.24
1474,2014-11-19 07:00:00,91.69375,46.4,44.6,93.4,110.00,3.00,0.0,30.15,4.97,45.15
1475,2014-11-19 08:00:00,80.3609375,46.4,44.6,93.4,120.00,7.00,0.0,30.15,3.73,42.33
1476,2014-11-19 09:00:00,101.75625,46.4,42.8,87.19,140.00,7.00,0.0,30.18,5.59,42.33
1477,2014-11-19 10:00:00,108.49687500000002,44.6,42.8,93.35,160.00,7.00,0.0,30.18,3.11,40.14
1478,2014-11-19 11:00:00,105.20625,44.6,42.8,93.35,160.00,7.00,0.0,30.21,6.21,40.14
1479,2014-11-19 12:00:00,104.8921875,44.6,42.8,93.35,120.00,3.00,0.0,30.21,4.35,43.09
1480,2014-11-19 13:00:00,103.0125,44.6,42.8,93.35,120.00,7.00,0.0,30.21,4.35,40.14
1481,2014-11-19 14:00:00,102.0703125,46.4,42.8,87.19,150.00,5.00,0.0,30.21,6.21,43.5
1482,2014-11-19 15:00:00,107.0859375,46.4,42.8,87.19,120.00,7.00,0.0,30.21,6.21,42.33
1483,2014-11-19 16:00:00,102.8546875,44.6,42.8,93.35,90.00,7.00,0.0,30.21,6.21,40.14
1484,2014-11-19 17:00:00,103.953125,44.6,42.8,93.35,0,1.00,0.0,30.21,6.21,44.6
1485,2014-11-19 18:00:00,108.0265625,44.6,42.8,93.35,90.00,5.00,0.0,30.21,6.21,41.36
1486,2014-11-19 19:00:00,111.3171875,44.6,42.8,93.35,90.00,5.00,0.0,30.21,6.21,41.36
1487,2014-11-19 20:00:00,114.2953125,44.6,42.8,93.35,100.00,6.00,0.0,30.21,6.21,40.71
1488,2014-11-19 21:00:00,117.4296875,44.6,42.8,93.35,90.00,7.00,0.0,30.21,5.59,40.14
1489,2014-11-19 22:00:00,84.13593749999998,44.6,42.8,93.35,90.00,7.00,0.0,30.21,4.97,40.14
1490,2014-11-19 23:00:00,48.8375,44.6,42.8,93.35,60.00,8.00,0.0,30.21,4.35,39.63
1491,2014-11-20 00:00:00,47.740625,42.8,42.8,100.0,70.00,7.00,0.0,30.21,4.35,37.94
1492,2014-11-20 01:00:00,47.115625,42.8,42.8,100.0,70.00,9.00,0.0,30.24,4.97,36.94
1493,2014-11-20 02:00:00,46.334375,44.6,42.8,93.35,60.00,8.00,0.0,30.24,5.59,39.63
1494,2014-11-20 03:00:00,51.9625,46.4,42.8,87.19,80.00,8.00,0.0,30.24,6.21,41.85
1495,2014-11-20 04:00:00,50.86875,48.2,44.6,87.28,80.00,8.00,0.0,30.21,6.21,44.07
1496,2014-11-20 05:00:00,48.0546875,48.2,44.6,87.28,70.00,7.00,0.0,30.21,6.21,44.53
1497,2014-11-20 06:00:00,57.75,50.0,44.6,81.61,90.00,7.00,0.0,30.18,6.21,46.72
1498,2014-11-20 07:00:00,87.771875,48.2,44.6,87.28,80.00,8.00,0.0,30.18,6.21,44.07
1499,2014-11-20 08:00:00,70.83281249999999,48.2,44.6,87.28,70.00,8.00,0.0,30.15,6.21,44.07
1500,2014-11-20 09:00:00,104.734375,48.2,44.6,87.28,60.00,6.00,0.0,30.18,5.59,45.04
1501,2014-11-20 10:00:00,106.7734375,48.2,44.6,87.28,70.00,6.00,0.0,30.18,5.59,45.04
1502,2014-11-20 11:00:00,105.9890625,48.2,44.6,87.28,70.00,7.00,0.0,30.18,6.21,44.53
1503,2014-11-20 12:00:00,104.578125,46.4,44.6,93.4,80.00,5.00,0.0,30.18,6.21,43.5
1504,2014-11-20 13:00:00,101.2875,46.4,44.6,93.4,70.00,5.00,0.0,30.18,6.21,43.5
1505,2014-11-20 14:00:00,102.071875,46.4,44.6,93.4,80.00,5.00,0.0,30.15,6.21,43.5
1506,2014-11-20 15:00:00,104.109375,46.4,42.8,87.19,60.00,4.00,0.0,30.18,5.59,44.24
1507,2014-11-20 16:00:00,102.2296875,46.4,42.8,87.19,0,3.00,0.0,30.15,5.59,45.15
1508,2014-11-20 17:00:00,109.7515625,46.4,42.8,87.19,40.00,4.00,0.0,30.12,4.97,44.24
1509,2014-11-20 18:00:00,117.1171875,46.4,44.6,93.4,70.00,4.00,0.0,30.12,4.97,44.24
1510,2014-11-20 19:00:00,117.74375,46.4,44.6,93.4,40.00,3.00,0.0,30.12,5.59,45.15
1511,2014-11-20 20:00:00,114.921875,46.4,44.6,93.4,70.00,3.00,0.0,30.12,4.35,45.15
1512,2014-11-20 21:00:00,118.3703125,46.4,42.8,87.19,90.00,5.00,0.0,30.09,4.35,43.5
1513,2014-11-20 22:00:00,84.44999999999999,44.6,42.8,93.35,80.00,4.00,0.0,30.09,4.35,42.13
1514,2014-11-20 23:00:00,49.775,44.6,42.8,93.35,50.00,3.00,0.0,30.09,3.11,43.09
1515,2014-11-21 00:00:00,48.053125,46.4,44.6,93.4,110.00,5.00,0.0,30.09,3.73,43.5
1516,2014-11-21 01:00:00,46.959375,46.4,44.6,93.4,130.00,3.00,0.0,30.09,4.97,45.15
1517,2014-11-21 02:00:00,46.178125,48.2,44.6,87.28,120.00,3.00,0.0,30.09,5.59,47.21
1518,2014-11-21 03:00:00,50.24375,50.0,44.6,81.61,0,3.00,0.0,30.09,6.21,49.27
1519,2014-11-21 04:00:00,49.775,50.0,44.6,81.61,80.00,3.00,0.0,30.06,6.21,49.27
1520,2014-11-21 05:00:00,46.959375,51.8,44.6,76.34,0,3.00,0.0,30.06,6.21,51.8
1521,2014-11-21 06:00:00,58.53125,51.8,46.4,81.74,90.00,3.00,0.0,30.03,6.21,51.8
1522,2014-11-21 07:00:00,94.35,51.8,46.4,81.74,110.00,3.00,0.0,30.03,6.21,51.8
1523,2014-11-21 08:00:00,82.5546875,50.0,46.4,87.37,80.00,6.00,0.0,30.03,4.35,47.21
